"No.","Time","Source","Destination","Protocol","Length","Info"
"163","29.972956","2404:6800:4007:825::2003","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TCP","86","80  >  59318 [ACK] Seq=1 Ack=420 Win=66816 Len=0 TSval=1267030720 TSecr=3882954793"
"164","29.989925","192.168.33.251","192.168.33.100","DNS","139","Standard query response 0xcc1f A push.services.mozilla.com CNAME autopush.prod.mozaws.net A 34.107.243.93"
"165","30.012353","2404:6800:4007:825::2003","2401:4900:4ffc:acba:323:b89d:2394:b9f7","OCSP","788","Response"
"166","30.012459","2401:4900:4ffc:acba:323:b89d:2394:b9f7","2404:6800:4007:825::2003","TCP","86","59318  >  80 [ACK] Seq=420 Ack=703 Win=64384 Len=0 TSval=3882954910 TSecr=1267030753"
"167","30.019574","192.168.33.251","192.168.33.100","DNS","205","Standard query response 0x261c AAAA push.services.mozilla.com CNAME autopush.prod.mozaws.net SOA ns-1260.awsdns-29.org"
"168","30.025320","2401:4900:4ffc:acba:323:b89d:2394:b9f7","2404:6800:4007:81a::200a","TLSv1.3","150","Change Cipher Spec, Application Data"
"169","30.025940","192.168.33.100","192.168.33.251","DNS","85","Standard query 0x065d A push.services.mozilla.com"
"170","30.026061","2401:4900:4ffc:acba:323:b89d:2394:b9f7","2404:6800:4007:81a::200a","TLSv1.3","256","Application Data"
"171","30.026063","2401:4900:4ffc:acba:323:b89d:2394:b9f7","2404:6800:4007:81a::200a","TLSv1.3","697","Application Data"
"172","30.026597","192.168.33.100","192.168.33.251","DNS","85","Standard query 0x86a3 AAAA push.services.mozilla.com"
"173","30.028713","192.168.33.251","192.168.33.100","DNS","139","Standard query response 0x065d A push.services.mozilla.com CNAME autopush.prod.mozaws.net A 34.107.243.93"
"174","30.029117","192.168.33.251","192.168.33.100","DNS","123","Standard query response 0x86a3 AAAA push.services.mozilla.com CNAME autopush.prod.mozaws.net"
"175","30.029502","192.168.33.100","34.107.243.93","TCP","74","57476  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3985916523 TSecr=0 WS=128"
"176","30.071306","192.168.33.100","192.168.33.251","DNS","97","Standard query 0x2e6c A firefox.settings.services.mozilla.com"
"177","30.071867","192.168.33.100","192.168.33.251","DNS","97","Standard query 0xf414 AAAA firefox.settings.services.mozilla.com"
"178","30.094476","34.107.243.93","192.168.33.100","TCP","74","443  >  57476 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1318 SACK_PERM TSval=1760641267 TSecr=3985916523 WS=256"
"179","30.094539","192.168.33.100","34.107.243.93","TCP","66","57476  >  443 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=3985916588 TSecr=1760641267"
"180","30.097038","192.168.33.100","34.107.243.93","TLSv1.3","583","Client Hello (SNI=push.services.mozilla.com)"
"181","30.101411","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","700","Application Data, Application Data"
"182","30.101412","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","117","Application Data"
"183","30.101412","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TCP","86","443  >  43840 [ACK] Seq=5327 Ack=1363 Win=69120 Len=0 TSval=2979741043 TSecr=2181465057"
"184","30.101510","2401:4900:4ffc:acba:323:b89d:2394:b9f7","2404:6800:4007:81a::200a","TCP","86","43840  >  443 [ACK] Seq=1363 Ack=5296 Win=64256 Len=0 TSval=2181465132 TSecr=2979741036"
"185","30.101831","2401:4900:4ffc:acba:323:b89d:2394:b9f7","2404:6800:4007:81a::200a","TCP","86","43840  >  443 [ACK] Seq=1363 Ack=5327 Win=64256 Len=0 TSval=2181465133 TSecr=2979741036"
"186","30.105159","2401:4900:4ffc:acba:323:b89d:2394:b9f7","2404:6800:4007:81a::200a","TLSv1.3","117","Application Data"
"187","30.132612","192.168.33.251","192.168.33.100","DNS","175","Standard query response 0x2e6c A firefox.settings.services.mozilla.com CNAME prod.remote-settings.prod.webservices.mozgcp.net A 34.149.100.209"
"188","30.157107","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","322","Application Data"
"189","30.157107","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","1294","Application Data"
"190","30.157155","2401:4900:4ffc:acba:323:b89d:2394:b9f7","2404:6800:4007:81a::200a","TCP","86","43840  >  443 [ACK] Seq=1394 Ack=6771 Win=64256 Len=0 TSval=2181465188 TSecr=2979741097"
"191","30.157292","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","1294","Application Data"
"192","30.157447","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","1294","Application Data"
"193","30.157474","2401:4900:4ffc:acba:323:b89d:2394:b9f7","2404:6800:4007:81a::200a","TCP","86","43840  >  443 [ACK] Seq=1394 Ack=9187 Win=62592 Len=0 TSval=2181465188 TSecr=2979741097"
"194","30.157704","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","1294","Application Data"
"195","30.162974","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","1294","Application Data"
"196","30.162997","2401:4900:4ffc:acba:323:b89d:2394:b9f7","2404:6800:4007:81a::200a","TCP","86","43840  >  443 [ACK] Seq=1394 Ack=11603 Win=64256 Len=0 TSval=2181465194 TSecr=2979741097"
"197","30.163337","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","1294","Application Data"
"198","30.163337","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","1294","Application Data"
"199","30.163385","2401:4900:4ffc:acba:323:b89d:2394:b9f7","2404:6800:4007:81a::200a","TCP","86","43840  >  443 [ACK] Seq=1394 Ack=14019 Win=63488 Len=0 TSval=2181465194 TSecr=2979741099"
"200","30.163532","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","1294","Application Data"
"201","30.163769","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","1294","Application Data"
"202","30.163781","2401:4900:4ffc:acba:323:b89d:2394:b9f7","2404:6800:4007:81a::200a","TCP","86","43840  >  443 [ACK] Seq=1394 Ack=16435 Win=64256 Len=0 TSval=2181465194 TSecr=2979741102"
"203","30.172605","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","1294","Application Data"
"204","30.172827","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","1294","Application Data"
"205","30.174423","2401:4900:4ffc:acba:323:b89d:2394:b9f7","2404:6800:4007:81a::200a","TCP","86","43840  >  443 [ACK] Seq=1394 Ack=18851 Win=63488 Len=0 TSval=2181465205 TSecr=2979741105"
"206","30.178833","34.107.243.93","192.168.33.100","TCP","66","443  >  57476 [ACK] Seq=1 Ack=518 Win=66816 Len=0 TSval=1760641360 TSecr=3985916591"
"207","30.178834","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","1294","Application Data"
"208","30.178834","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","1294","Application Data"
"209","30.178946","2401:4900:4ffc:acba:323:b89d:2394:b9f7","2404:6800:4007:81a::200a","TCP","86","43840  >  443 [ACK] Seq=1394 Ack=21267 Win=63488 Len=0 TSval=2181465210 TSecr=2979741107"
"210","30.180048","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","1294","Application Data"
"211","30.180049","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","2502","Application Data, Application Data"
"212","30.180049","192.168.33.251","192.168.33.100","DNS","249","Standard query response 0xf414 AAAA firefox.settings.services.mozilla.com CNAME prod.remote-settings.prod.webservices.mozgcp.net SOA ns-cloud-a1.googledomains.com"
"213","30.180049","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","1294","Application Data"
"214","30.180222","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","1294","Application Data"
"215","30.180222","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","2502","Application Data, Application Data"
"216","30.180290","2401:4900:4ffc:acba:323:b89d:2394:b9f7","2404:6800:4007:81a::200a","TCP","86","43840  >  443 [ACK] Seq=1394 Ack=29723 Win=64256 Len=0 TSval=2181465211 TSecr=2979741110"
"217","30.180523","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","1294","Application Data"
"218","30.180523","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TCP","86","443  >  43840 [ACK] Seq=30931 Ack=1394 Win=69120 Len=0 TSval=2979741121 TSecr=2181465136"
"219","30.183394","192.168.33.100","34.149.100.209","TCP","74","47586  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3698499763 TSecr=0 WS=128"
"220","30.185494","34.107.243.93","192.168.33.100","TLSv1.3","1372","Server Hello, Change Cipher Spec"
"221","30.185535","192.168.33.100","34.107.243.93","TCP","66","57476  >  443 [ACK] Seq=518 Ack=1307 Win=64128 Len=0 TSval=3985916679 TSecr=1760641362"
"222","30.185798","34.107.243.93","192.168.33.100","TCP","1372","443  >  57476 [PSH, ACK] Seq=1307 Ack=518 Win=66816 Len=1306 TSval=1760641362 TSecr=3985916591 [TCP segment of a reassembled PDU]"
"223","30.185798","34.107.243.93","192.168.33.100","TLSv1.3","531","Application Data"
"224","30.185815","192.168.33.100","34.107.243.93","TCP","66","57476  >  443 [ACK] Seq=518 Ack=2613 Win=63488 Len=0 TSval=3985916680 TSecr=1760641362"
"225","30.185878","192.168.33.100","34.107.243.93","TCP","66","57476  >  443 [ACK] Seq=518 Ack=3078 Win=63104 Len=0 TSval=3985916680 TSecr=1760641362"
"226","30.224339","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","1294","Application Data"
"227","30.224366","2401:4900:4ffc:acba:323:b89d:2394:b9f7","2404:6800:4007:81a::200a","TCP","86","43840  >  443 [ACK] Seq=1394 Ack=32139 Win=69504 Len=0 TSval=2181465255 TSecr=2979741120"
"228","30.224493","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","1294","Application Data"
"229","30.230869","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","2502","Application Data, Application Data"
"230","30.230870","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","2502","Application Data, Application Data"
"231","30.230870","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","1294","Application Data"
"232","30.230932","2401:4900:4ffc:acba:323:b89d:2394:b9f7","2404:6800:4007:81a::200a","TCP","86","43840  >  443 [ACK] Seq=1394 Ack=35763 Win=76800 Len=0 TSval=2181465262 TSecr=2979741148"
"233","30.239068","2401:4900:4ffc:acba:323:b89d:2394:b9f7","2404:6800:4007:81a::200a","TCP","86","43840  >  443 [ACK] Seq=1394 Ack=38179 Win=81664 Len=0 TSval=2181465270 TSecr=2979741152"
"234","30.239188","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","1294","Application Data"
"235","30.239189","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","2502","Application Data, Application Data"
"236","30.239189","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","2502","Application Data, Application Data"
"237","30.239189","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","2502","Application Data, Application Data"
"238","30.239189","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","2502","Application Data, Application Data"
"239","30.239202","2401:4900:4ffc:acba:323:b89d:2394:b9f7","2404:6800:4007:81a::200a","TCP","86","43840  >  443 [ACK] Seq=1394 Ack=40595 Win=86784 Len=0 TSval=2181465270 TSecr=2979741155"
"240","30.239257","2401:4900:4ffc:acba:323:b89d:2394:b9f7","2404:6800:4007:81a::200a","TCP","86","43840  >  443 [ACK] Seq=1394 Ack=43011 Win=91648 Len=0 TSval=2181465270 TSecr=2979741157"
"241","30.239306","2401:4900:4ffc:acba:323:b89d:2394:b9f7","2404:6800:4007:81a::200a","TCP","86","43840  >  443 [ACK] Seq=1394 Ack=45427 Win=96512 Len=0 TSval=2181465270 TSecr=2979741160"
"242","30.239350","2401:4900:4ffc:acba:323:b89d:2394:b9f7","2404:6800:4007:81a::200a","TCP","86","43840  >  443 [ACK] Seq=1394 Ack=47843 Win=101376 Len=0 TSval=2181465270 TSecr=2979741163"
"243","30.239405","2401:4900:4ffc:acba:323:b89d:2394:b9f7","2404:6800:4007:81a::200a","TCP","86","43840  >  443 [ACK] Seq=1394 Ack=50259 Win=103680 Len=0 TSval=2181465270 TSecr=2979741165"
"244","30.241879","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","1294","Application Data"
"245","30.242069","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","1294","Application Data"
"246","30.242084","2401:4900:4ffc:acba:323:b89d:2394:b9f7","2404:6800:4007:81a::200a","TCP","86","43840  >  443 [ACK] Seq=1394 Ack=52675 Win=108800 Len=0 TSval=2181465273 TSecr=2979741168"
"247","30.254818","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","1294","Application Data"
"248","30.254984","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","1294","Application Data"
"249","30.255035","2401:4900:4ffc:acba:323:b89d:2394:b9f7","2404:6800:4007:81a::200a","TCP","86","43840  >  443 [ACK] Seq=1394 Ack=55091 Win=113920 Len=0 TSval=2181465286 TSecr=2979741170"
"250","30.260818","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","1294","Application Data"
"251","30.261295","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","2502","Application Data, Application Data"
"252","30.261296","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","1294","Application Data"
"253","30.261539","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","1294","Application Data"
"254","30.261539","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","1294","Application Data"
"255","30.261814","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","1294","Application Data"
"256","30.262918","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","1294","Application Data"
"257","30.267984","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","1294","Application Data"
"258","30.267985","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","1294","Application Data"
"259","30.268250","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","1294","Application Data"
"260","30.268251","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","2502","Application Data, Application Data"
"261","30.268992","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","2502","Application Data, Application Data"
"262","30.268992","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","1294","Application Data"
"263","30.269179","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","1294","Application Data"
"264","30.272845","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","2502","Application Data, Application Data"
"265","30.272845","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","1294","Application Data"
"266","30.273134","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","1294","Application Data"
"267","30.273336","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","1294","Application Data"
"268","30.273420","2401:4900:4ffc:acba:323:b89d:2394:b9f7","2404:6800:4007:81a::200a","TCP","86","43840  >  443 [ACK] Seq=1394 Ack=81667 Win=114304 Len=0 TSval=2181465304 TSecr=2979741172"
"269","30.273592","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","1294","Application Data"
"270","30.273857","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","1294","Application Data"
"271","30.273867","2401:4900:4ffc:acba:323:b89d:2394:b9f7","2404:6800:4007:81a::200a","TCP","86","43840  >  443 [ACK] Seq=1394 Ack=84083 Win=119424 Len=0 TSval=2181465305 TSecr=2979741210"
"272","30.274136","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","1294","Application Data"
"273","30.274257","2401:4900:4ffc:acba:323:b89d:2394:b9f7","2600:140f:3c00::b81c:ad10","OCSP","501","Request"
"274","30.277369","2401:4900:4ffc:acba:323:b89d:2394:b9f7","2404:6800:4007:81a::200a","IPv6","1366","IPv6 fragment (off=0 more=y ident=0x186887c4 nxt=17)"
"275","30.277535","2401:4900:4ffc:acba:323:b89d:2394:b9f7","2404:6800:4007:81a::200a","QUIC","103","Initial, DCID=33985c84e557c0968369c7, SCID=8c2bd5, PKN: 0, CRYPTO"
"276","30.279643","34.149.100.209","192.168.33.100","TCP","74","443  >  47586 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1318 SACK_PERM TSval=1983803192 TSecr=3698499763 WS=256"
"277","30.279643","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","1294","Application Data"
"278","30.279692","192.168.33.100","34.149.100.209","TCP","66","47586  >  443 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=3698499859 TSecr=1983803192"
"279","30.279779","2401:4900:4ffc:acba:323:b89d:2394:b9f7","2404:6800:4007:81a::200a","TCP","86","43840  >  443 [ACK] Seq=1394 Ack=86499 Win=124544 Len=0 TSval=2181465310 TSecr=2979741212"
"280","30.281960","192.168.33.100","34.149.100.209","TLSv1.3","583","Client Hello (SNI=firefox.settings.services.mozilla.com)"
"281","30.297041","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","1294","Application Data"
"282","30.302670","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","1294","Application Data"
"283","30.302714","2401:4900:4ffc:acba:323:b89d:2394:b9f7","2404:6800:4007:81a::200a","TCP","86","43840  >  443 [ACK] Seq=1394 Ack=88915 Win=129664 Len=0 TSval=2181465333 TSecr=2979741227"
"284","30.303221","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","2502","Application Data, Application Data"
"285","30.303221","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","1294","Application Data"
"286","30.303243","2401:4900:4ffc:acba:323:b89d:2394:b9f7","2404:6800:4007:81a::200a","TCP","86","43840  >  443 [ACK] Seq=1394 Ack=91331 Win=134528 Len=0 TSval=2181465334 TSecr=2979741228"
"287","30.303550","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","1294","Application Data"
"288","30.303550","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","1294","Application Data"
"289","30.303560","2401:4900:4ffc:acba:323:b89d:2394:b9f7","2404:6800:4007:81a::200a","TCP","86","43840  >  443 [ACK] Seq=1394 Ack=93747 Win=139648 Len=0 TSval=2181465334 TSecr=2979741231"
"290","30.303796","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","1294","Application Data"
"291","30.303804","2401:4900:4ffc:acba:323:b89d:2394:b9f7","2404:6800:4007:81a::200a","TCP","86","43840  >  443 [ACK] Seq=1394 Ack=96163 Win=144768 Len=0 TSval=2181465335 TSecr=2979741233"
"292","30.304069","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","1294","Application Data"
"293","30.308766","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","1294","Application Data"
"294","30.308803","2401:4900:4ffc:acba:323:b89d:2394:b9f7","2404:6800:4007:81a::200a","TCP","86","43840  >  443 [ACK] Seq=1394 Ack=98579 Win=149888 Len=0 TSval=2181465339 TSecr=2979741235"
"295","30.308927","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","1294","Application Data"
"296","30.309460","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","1294","Application Data"
"297","30.309460","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","2502","Application Data, Application Data"
"298","30.309483","2401:4900:4ffc:acba:323:b89d:2394:b9f7","2404:6800:4007:81a::200a","TCP","86","43840  >  443 [ACK] Seq=1394 Ack=100995 Win=155136 Len=0 TSval=2181465340 TSecr=2979741244"
"299","30.309541","2401:4900:4ffc:acba:323:b89d:2394:b9f7","2404:6800:4007:81a::200a","TCP","86","43840  >  443 [ACK] Seq=1394 Ack=103411 Win=159872 Len=0 TSval=2181465340 TSecr=2979741245"
"300","30.309840","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","2502","Application Data, Application Data, Application Data, Application Data"
"301","30.309859","2401:4900:4ffc:acba:323:b89d:2394:b9f7","2404:6800:4007:81a::200a","TCP","86","43840  >  443 [ACK] Seq=1394 Ack=105827 Win=164736 Len=0 TSval=2181465341 TSecr=2979741247"
"302","30.310090","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","1294","Application Data"
